formula,state_id,class_label,N_heavy,P_exact,P_emp,energy,is_valid_valence,degree_seq,o_deg,o_implicit_h,n_deg,n_implicit_h,fp0,fp1,fp2,fp3,fp4,fp5,fp6,fp7,fp8,fp9,fp10,fp11,log_ratio_emp_exact
C7H17N,"het:edges=0-1,0-2,0-3,0-4,1-5,2-6,3-7;types=0,0,0,0,1,0,0,0",primary_amine,8,0.0029796929434307952,0.0025684931506849314,9.314337499999999,1,"1,1,1,1,2,2,2,4",,,1,2,2.6887499999999998,9.3143375,38.152468875000004,173.53428298375005,0.3243643879757411,0.0022506294963524883,0.2307210700534117,0.39263051893172984,0.14023327823541562,0.00033911827416080817,0.11173452257981967,0.17487781880094272,-0.14850079810089784
C7H17N,"het:edges=0-1,0-2,1-3,1-4,1-5,2-6,6-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.0030739288714593783,0.0048515981735159815,9.281562499999993,1,"1,1,1,1,2,2,2,4",,,2,1,2.688749999999999,9.281562499999994,37.82433937499996,170.72799464624975,0.3233791030271927,0.0015568448176495327,0.23355049117292098,0.35596398146489105,0.13931622102360927,0.0001487817766329271,0.11520275841866567,0.15687077000441568,0.4563515456920016
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6,2-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.004137623603436905,0.003995433789954338,9.395562499999999,1,"1,1,1,1,1,2,3,4",,,1,2,2.68875,9.395562500000004,39.27687937500002,182.61270104625012,0.32482939539323696,0.0025097486676602257,0.23466258005419316,0.3926938980471136,0.13921270402387706,0.0003075452814485494,0.11766305581076741,0.17534373223909838,-0.034969449057215364
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6,2-7;types=1,0,0,0,0,0,0,0",secondary_amine,8,0.0014228267694359406,0.0008561643835616438,9.362787499999998,1,"1,1,1,1,1,2,3,4",,,2,1,2.68875,9.362787499999998,38.94874987499996,180.2595627087498,0.32399056846748353,0.0019110341954869767,0.234529013780477,0.3534323127507124,0.13848266615594146,0.00010143686354830282,0.11717504568142215,0.1460316484778899,-0.5079379947640968
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,2-6,6-7;types=0,0,1,0,0,0,0,0",tertiary_amine,8,0.010276593101711343,0.0091324200913242,9.167562499999997,1,"1,1,1,1,2,2,3,3",,,3,0,2.6887499999999998,9.167562499999997,36.17685937499998,155.34061544624987,0.32232713712084393,0.0011394067211686239,0.26551113544669147,0.35592959019138193,0.1395727190078629,9.25598690591374e-05,0.12390647340928143,0.15032362571577185,-0.11803805284204623
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.02086153901885764,0.025970319634703195,9.151887499999999,1,"1,1,1,2,2,2,2,3",,,1,2,2.68875,9.1518875,35.764753125,150.99960090374995,0.3230499811658317,0.0015882772770926662,0.2632856942523276,0.39779252607662613,0.14116588199433536,0.00035765749495196797,0.12025794343969065,0.1849230260621093,0.21904709869324213
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,0,0,1,0",primary_amine,8,0.02086153901885764,0.016837899543378994,9.151887499999997,1,"1,1,1,2,2,2,2,3",,,1,2,2.6887499999999998,9.151887499999999,35.764753124999984,150.99960090374992,0.3230494956698778,0.0015869661049127833,0.2633010792814141,0.3977580599407733,0.14115842238684895,0.0003515197301714205,0.12039749451942736,0.1846521881550839,-0.2142749430335534
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,0,1,0,0",secondary_amine,8,0.021521307165035565,0.020833333333333332,9.119112499999996,1,"1,1,1,2,2,2,2,3",,,2,1,2.688749999999999,9.119112499999991,35.43662362499995,148.77756256624974,0.3222726133287464,0.0010336221308144553,0.2632857780804147,0.35737808980629815,0.14062919067232865,0.00018790165696805196,0.12026067031179655,0.16239785460443712,-0.03248920570988651
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,0,0,1,0,0,0",secondary_amine,8,0.021521307165035565,0.0228310502283105,9.119112499999996,1,"1,1,1,2,2,2,2,3",,,2,1,2.688749999999999,9.119112499999993,35.43662362499996,148.7120125662498,0.3222395092301595,0.001003342526023045,0.26442193419768845,0.3573436746335717,0.14051578506504223,0.00015455384403141223,0.12289670006507494,0.1581865386571269,0.0590779836156043
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.021521307165035565,0.020833333333333332,9.119112499999998,1,"1,1,1,2,2,2,2,3",,,2,1,2.6887499999999998,9.119112499999998,35.43662362499998,148.71201256624994,0.32223480548943373,0.0009930032788026378,0.26329982067023383,0.3559639821496223,0.14048523640329602,0.00013695979369752283,0.12037814241889452,0.1570673834060874,-0.03248920570988651
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,4-6,5-7;types=1,0,0,0,0,0,0,0",secondary_amine,8,0.021521307165035565,0.0182648401826484,9.119112499999998,1,"1,1,1,2,2,2,2,3",,,2,1,2.6887499999999998,9.119112499999996,35.436623624999974,148.64646256624985,0.3222017017290293,0.000962773979714769,0.26442070507988535,0.35594741546872877,0.1403718492972513,0.0001041386407532838,0.1228783489153706,0.15285739427355924,-0.16406555674860615
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6,5-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.009656162328029709,0.0091324200913242,9.233112500000002,1,"1,1,1,1,2,2,3,3",,,1,2,2.68875,9.233112499999997,36.88916362499998,160.49981896624985,0.32365212073143523,0.0019276991457425473,0.2655258765417557,0.3950978788598951,0.14033545627187427,0.00030546772976848953,0.12398211553279109,0.17971771627319502,-0.05576555909413751
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6,5-7;types=0,0,0,0,0,1,0,0",tertiary_amine,8,0.005138296550856502,0.0028538812785388126,9.167562499999994,1,"1,1,1,1,2,2,3,3",,,3,0,2.688749999999999,9.167562499999995,36.17685937499998,155.24371544624984,0.32229546013719207,0.001117795577268621,0.26552595518319283,0.35469546521843853,0.13954160707746002,0.00010017182122076933,0.12398455425861787,0.1490628179812539,-0.5880415384964983
C7H17N,"het:edges=0-1,0-2,1-3,1-4,2-5,5-6,5-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.004980774316543011,0.006278538812785388,9.2003375,1,"1,1,1,1,2,2,3,3",,,2,1,2.6887499999999998,9.200337499999998,36.561034124999985,158.21223062874992,0.3228413799350849,0.0013447229845831052,0.2655400030983782,0.3534326878735077,0.13968116754634247,0.00010496311746331672,0.12410233068829898,0.1528591662128318,0.2315518745853262
C7H17N,"het:edges=0-1,0-2,1-3,2-4,2-5,3-6,4-7;types=0,0,0,0,0,1,0,0",primary_amine,8,0.02086153901885764,0.02026255707762557,9.151887499999997,1,"1,1,1,2,2,2,2,3",,,1,2,2.6887499999999993,9.151887499999997,35.76475312499999,150.93405090374998,0.3230119571560658,0.001545483370043066,0.26456611127111956,0.39506335959448213,0.14101869226292893,0.00029774905858661585,0.12342582664886756,0.1794456095504916,-0.029132519935674697
C7H17N,"het:edges=0-1,0-2,1-3,2-4,2-5,3-6,5-7;types=0,0,1,0,0,0,0,0",tertiary_amine,8,0.022201941173866004,0.02511415525114155,9.086337499999999,1,"1,1,1,2,2,2,2,3",,,3,0,2.6887499999999993,9.086337499999994,35.05244887499996,145.6123973837498,0.32162262306272316,0.0007049260856217093,0.29158698996671883,0.35594732017367453,0.14011851091984398,6.841488861846718e-05,0.12950839719337168,0.15043332247011348,0.12325191086134578
C7H17N,"het:edges=0-1,0-2,1-3,2-4,2-5,4-6,4-7;types=0,0,0,0,0,1,0,0",primary_amine,8,0.009656162328029709,0.009417808219178082,9.2331125,1,"1,1,1,1,2,2,3,3",,,1,2,2.6887499999999993,9.233112499999995,36.88916362499998,160.82471896624986,0.32377207222578286,0.0020123816878427864,0.26258586988631394,0.39503161900549655,0.1405747151554383,0.00033050950021104716,0.12035319618996296,0.17921000028743048,-0.02499390374556533
C7H17N,"het:edges=0-1,0-2,1-3,2-4,2-5,4-6,5-7;types=0,0,1,0,0,0,0,0",tertiary_amine,8,0.011100970586923862,0.011986301369863013,9.086337499999997,1,"1,1,1,2,2,2,2,3",,,3,0,2.6887499999999998,9.086337499999997,35.05244887499999,145.70929738374988,0.321654831699164,0.0007280002732592949,0.28921481054634757,0.3559472085970472,0.1401579131985702,6.659511574968894e-05,0.1295240428922032,0.15043026014736458,0.0767318937965596
C7H17N,"het:edges=0-1,0-2,1-3,2-4,2-5,5-6,5-7;types=0,0,1,0,0,0,0,0",tertiary_amine,8,0.010276593101711343,0.010273972602739725,9.167562499999997,1,"1,1,1,1,2,2,3,3",,,3,0,2.6887499999999998,9.167562499999999,36.17685937499999,155.43751544624993,0.3223538711333736,0.0011526172755142645,0.26455809518704876,0.3559472086340438,0.13958746952082476,8.34842813386887e-05,0.12313999907684545,0.15043026840086,-0.00025502935232814673
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,3-6,4-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.010430769509420816,0.008561643835616438,9.151887499999997,1,"1,1,1,2,2,2,2,3",,,1,2,2.68875,9.1518875,35.76475312500001,150.83715090375009,0.3229856015139725,0.0015373773151473374,0.2655260520874883,0.39779252679790655,0.14102451860125048,0.00033472257337938203,0.12398685469784787,0.18492311606499423,-0.1974678152413389
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,3-6,4-7;types=0,0,0,0,1,0,0,0",secondary_amine,8,0.010760653582521687,0.009417808219178082,9.119112500000002,1,"1,1,1,2,2,2,2,3",,,2,1,2.6887500000000006,9.119112500000004,35.43662362500001,148.61511256625005,0.3222082364023325,0.0009826421831255385,0.26552605237928073,0.3573780905271647,0.14048798344197522,0.00016511930700501692,0.12398689211457845,0.16240354244432634,-0.13329389311597706
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,3-6,4-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.01076065358252169,0.01141552511415525,9.119112499999993,1,"1,1,1,2,2,2,2,3",,,2,1,2.688749999999999,9.119112499999995,35.43662362499997,148.54956256624982,0.322170868160606,0.0009430783644886497,0.26552613622289417,0.3559639828704884,0.1403500952764976,0.0001180431535901375,0.12398962265656169,0.15729300146098735,0.0590779809496622
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.02086153901885764,0.01997716894977169,9.151887499999999,1,"1,1,1,2,2,2,2,3",,,1,2,2.6887499999999998,9.1518875,35.764753125,150.77160090374997,0.3229480637529534,0.0014958500287759685,0.26680773668869995,0.39509787954460174,0.14088482382626216,0.00028049427578891986,0.12717416924335878,0.17971779818438074,-0.04331715422260108
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=0,0,0,0,1,0,0,0",tertiary_amine,8,0.011100970586923862,0.008276255707762557,9.086337499999999,1,"1,1,1,2,2,2,2,3",,,3,0,2.688749999999999,9.086337499999996,35.052448874999975,145.51549738374982,0.32159140571325895,0.0006840540896819775,0.2939620765501766,0.3559473205703767,0.14009111369538524,7.632415942758151e-05,0.12973435706939554,0.15043336694225473,-0.29364185710132384
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.010760653582521689,0.013984018264840182,9.1191125,1,"1,1,1,2,2,2,2,3",,,2,1,2.68875,9.119112500000004,35.43662362500003,148.4840125662502,0.32213776510358666,0.0009128100299219733,0.2666622387000023,0.35594732089434256,0.14023673930150454,8.486653957691666e-05,0.12662423991721095,0.15308412181958753,0.2620188088565581
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,4-7;types=1,0,0,0,0,0,0,0",secondary_amine,8,0.010760653582521689,0.009988584474885844,9.1191125,1,"1,1,1,2,2,2,2,3",,,2,1,2.6887499999999998,9.1191125,35.436623624999996,148.54956256625,0.3221699441869961,0.0009407306025379489,0.26554018421424225,0.35594741618959447,0.14033662702759908,0.00010836746034214946,0.12410740677795612,0.1568050466540877,-0.0744533991605756
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.022535029727680324,0.0228310502283105,9.070662499999997,1,"1,1,2,2,2,2,2,2",,,1,2,2.6887499999999998,9.070662499999997,34.64034262499999,141.10893284124995,0.32228155022960164,0.0011046256477525902,0.3029810632542578,0.3977925267995519,0.1415741536405048,0.0003093444688469103,0.1305553478947219,0.18492311688616006,0.013050485704455932
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,0,0,0,0,1,0",secondary_amine,8,0.023247723780353814,0.024257990867579907,9.037887499999998,1,"1,1,2,2,2,2,2,2",,,2,1,2.6887499999999998,9.037887499999998,34.31221312499999,138.88689450374997,0.32150418512764894,0.0005487961367595977,0.30298115255748337,0.35737809052880987,0.1410376207428135,0.00014034506682514524,0.1305583937471161,0.16240362381902756,0.042538856304343425
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,0,0,1,0,0,0",secondary_amine,8,0.023247723780353814,0.025684931506849314,9.037887499999998,1,"1,1,2,2,2,2,2,2",,,2,1,2.6887499999999998,9.037887499999997,34.312213124999964,138.8213445037498,0.32146681961136825,0.0005091998113418136,0.30299638489035646,0.3559639828721334,0.14089988874074139,9.372467090895488e-05,0.13069291392742594,0.15729868070475933,0.09969726785409605
C7H17N,"het:edges=0-1,0-2,1-3,2-4,3-5,4-6,6-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.023247723780353814,0.0228310502283105,9.0378875,1,"1,1,2,2,2,2,2,2",,,2,1,2.6887499999999998,9.0378875,34.31221312499999,138.82134450374994,0.32146633523271706,0.000507911668569168,0.3030294260058064,0.3559474161912394,0.1408924860894575,8.797551114552769e-05,0.1309401905820695,0.15703063807632311,-0.018085762935620926
C7H17N,"het:edges=0-1,0-2,1-3,2-4,4-5,4-6,4-7;types=0,0,0,0,0,0,0,1",primary_amine,8,0.00893907883029258,0.008276255707762557,9.314337500000004,1,"1,1,1,1,2,2,2,4",,,1,2,2.68875,9.314337500000004,38.15246887500003,172.88448298375025,0.324123683993132,0.0020764570844526735,0.23468816391040284,0.3926940800071558,0.1397455372706985,0.0002781537687120673,0.11782095797319644,0.17534888771734478,-0.0770418788878032
C7H17N,"het:edges=0-1,0-2,1-3,2-4,4-5,4-6,4-7;types=0,0,1,0,0,0,0,0",secondary_amine,8,0.003073928871459378,0.003139269406392694,9.281562499999998,1,"1,1,1,1,2,2,2,4",,,2,1,2.688749999999999,9.281562499999993,37.82433937499996,170.59689464624975,0.32331740577164464,0.0015050797415419618,0.23455565119818497,0.3559474147839985,0.13911985085955647,9.823028514277621e-05,0.1173466642746567,0.15043666474829248,0.021033586861934
