seed,mode,n,m,cyclomatic,cycle_load,crossing,crossing_density,C_norm_fdm,C_norm_fdm_loopy,penalty_factor,is_exact
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,4,5,2,0.5,0,0.0,0.33303300858899104,0.6993693180368812,2.1,True
Be,CY1B,8,10,3,0.375,1,0.1,0.184217397489612,0.4190945792888673,2.275,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,8,10,3,0.375,0,0.0,0.17891507539226575,0.40703179651740456,2.275,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,7,9,3,0.42857142857142855,0,0.0,0.20804668134948237,0.4844515579995089,2.3285714285714283,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,5,6,2,0.4,0,0.0,0.27938383802778455,0.5587676760555691,2.0,True
Be,CY1B,6,8,3,0.5,0,0.0,0.2237952478840668,0.5371085949217602,2.3999999999999995,True
Be,CY1B,8,10,3,0.375,0,0.0,0.17891507539226575,0.40703179651740456,2.275,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,7,9,3,0.42857142857142855,1,0.1111111111111111,0.2014357257727055,0.4690574757278713,2.3285714285714283,True
Be,CY1B,6,8,3,0.5,0,0.0,0.23351446341289747,0.560434712190954,2.4000000000000004,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,7,9,3,0.42857142857142855,1,0.1111111111111111,0.18384787243586434,0.4281029029577984,2.3285714285714287,True
Be,CY1B,7,9,3,0.42857142857142855,1,0.1111111111111111,0.21976765867304102,0.5117446909100811,2.3285714285714283,True
Be,CY1B,6,8,3,0.5,0,0.0,0.2237952478840668,0.5371085949217602,2.3999999999999995,True
Be,CY1B,8,10,3,0.375,1,0.1,0.1750017856687341,0.39812906239636997,2.2749999999999995,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,5,7,3,0.6,1,0.14285714285714285,0.27938383802778455,0.6984595950694614,2.5,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,5,7,3,0.6,1,0.14285714285714285,0.2582639938968138,0.6456599847420346,2.5,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,7,9,3,0.42857142857142855,1,0.1111111111111111,0.19746915242663937,0.45982102636488875,2.3285714285714283,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,5,7,3,0.6,1,0.14285714285714285,0.2582639938968138,0.6456599847420346,2.5,True
Be,CY1B,4,4,1,0.25,0,0.0,0.33303300858899104,0.5162011633129361,1.5499999999999998,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,7,8,2,0.2857142857142857,0,0.0,0.21351082200044966,0.4026204072008479,1.8857142857142857,True
Be,CY1B,5,7,3,0.6,1,0.14285714285714285,0.2582639938968138,0.6456599847420346,2.5,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,5,7,3,0.6,0,0.0,0.2735954826256316,0.6839887065640791,2.5,True
Be,CY1B,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Be,CY1B,5,7,3,0.6,1,0.14285714285714285,0.27938383802778455,0.6984595950694614,2.5,True
Be,CY1B,6,8,3,0.5,0,0.0,0.23351446341289747,0.560434712190954,2.4000000000000004,True
Be,CY1B,7,9,3,0.42857142857142855,1,0.1111111111111111,0.20804668134948237,0.4844515579995089,2.3285714285714283,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,6,8,3,0.5,1,0.125,0.240151358950162,0.5763632614803887,2.3999999999999995,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,8,10,3,0.375,0,0.0,0.173556230882127,0.39484042525683893,2.2750000000000004,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,7,9,3,0.42857142857142855,0,0.0,0.20804668134948237,0.4844515579995089,2.3285714285714283,True
Be,CY1B,3,2,0,0.0,0,0.0,0.41031336922528344,0.41031336922528344,1.0,True
Be,CY1B,8,10,3,0.375,1,0.1,0.173556230882127,0.39484042525683893,2.2750000000000004,True
Be,CY1B,5,7,3,0.6,0,0.0,0.24293250516799603,0.6073312629199901,2.5,True
Be,CY1B,5,6,2,0.4,0,0.0,0.27938383802778455,0.5587676760555691,2.0,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,7,9,3,0.42857142857142855,0,0.0,0.2014357257727055,0.4690574757278713,2.3285714285714283,True
Be,CY1B,6,8,3,0.5,2,0.25,0.240151358950162,0.5763632614803887,2.3999999999999995,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,5,5,1,0.2,0,0.0,0.28858273126507533,0.4328740968976129,1.4999999999999998,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Be,CY1B,5,7,3,0.6,1,0.14285714285714285,0.2582639938968138,0.6456599847420346,2.5,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Be,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Be,CY1B,4,6,3,0.75,1,0.16666666666666666,0.30624999999999997,0.8115624999999999,2.65,True
Be,CY1B,6,8,3,0.5,1,0.125,0.23351446341289747,0.560434712190954,2.4000000000000004,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,7,9,3,0.42857142857142855,1,0.1111111111111111,0.17723691685908746,0.41270882068616077,2.3285714285714283,True
Be,CY1B,5,7,3,0.6,0,0.0,0.27938383802778455,0.6984595950694614,2.5,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
Be,CY1B,8,10,3,0.375,1,0.1,0.17176869309137083,0.3907737767828687,2.2750000000000004,True
Mg,CY1B,2,1,0,0.0,0,0.0,0.6060660171779821,0.6060660171779821,1.0,True
Mg,CY1B,6,8,3,0.5,0,0.0,0.240151358950162,0.5763632614803887,2.3999999999999995,True
Mg,CY1B,8,10,3,0.375,1,0.1,0.1843647022570315,0.41942969763474663,2.275,True
Mg,CY1B,7,9,3,0.42857142857142855,1,0.1111111111111111,0.18384787243586434,0.4281029029577984,2.3285714285714287,True
Mg,CY1B,3,3,1,0.3333333333333333,0,0.0,0.41031336922528344,0.6701785030679629,1.633333333333333,True
