seed,T,deltaG_backend,mh_proposals,mh_accepted,mh_rejected,acceptance_rate,n,m,cyclomatic,E_3d,total_fdm,total_entangled,penalty_factor_3d,elapsed_sec
0,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.006357669830322266
1,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0006215572357177734
2,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
3,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
4,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
5,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
6,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
7,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
8,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
9,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
10,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
11,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
12,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
13,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
14,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
15,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0020432472229003906
16,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
17,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
18,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
19,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
20,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
21,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
22,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
23,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.003130674362182617
24,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
25,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
26,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
27,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
28,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0021581649780273438
29,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0005068778991699219
30,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.00052642822265625
31,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0006012916564941406
32,0.1,fdm,2,0,2,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
33,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0007162094116210938
34,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
35,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0007927417755126953
36,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
37,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0007822513580322266
38,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0007755756378173828
39,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
40,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
41,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.000637054443359375
42,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
43,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0005774497985839844
44,0.1,fdm,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
45,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0007469654083251953
46,0.1,fdm,2,0,2,0.0,1,0,0,0.0,0.0,0.0,nan,0.0
47,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0007410049438476562
48,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.0006577968597412109
49,0.1,fdm,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.00067138671875
0,0.1,fdm_entanglement,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.038729190826416016
1,0.1,fdm_entanglement,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.03976035118103027
2,0.1,fdm_entanglement,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.05024409294128418
3,0.1,fdm_entanglement,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.05473136901855469
4,0.1,fdm_entanglement,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.03875565528869629
5,0.1,fdm_entanglement,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.049712181091308594
6,0.1,fdm_entanglement,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.04996848106384277
7,0.1,fdm_entanglement,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.050377845764160156
8,0.1,fdm_entanglement,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.04986214637756348
9,0.1,fdm_entanglement,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.04041171073913574
10,0.1,fdm_entanglement,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.03751945495605469
11,0.1,fdm_entanglement,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.04417228698730469
12,0.1,fdm_entanglement,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.051550865173339844
13,0.1,fdm_entanglement,3,0,3,0.0,1,0,0,0.0,0.0,0.0,nan,0.04302477836608887
14,0.1,fdm_entanglement,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.04984688758850098
15,0.1,fdm_entanglement,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.05002713203430176
16,0.1,fdm_entanglement,4,0,4,0.0,1,0,0,0.0,0.0,0.0,nan,0.05014920234680176
