accepted,deg_sorted,energy,proposals,step,topology
20571,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22531,22530,2_methylpentane
20580,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22541,22540,3_methylpentane
20590,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22551,22550,2_methylpentane
20600,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22561,22560,2_methylpentane
20610,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22571,22570,2_methylpentane
20620,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22581,22580,"2,2_dimethylbutane"
20629,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22591,22590,2_methylpentane
20639,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22601,22600,n_hexane
20649,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22611,22610,2_methylpentane
20657,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22621,22620,2_methylpentane
20667,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22631,22630,2_methylpentane
20677,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22641,22640,2_methylpentane
20686,"[1, 1, 1, 1, 3, 3]",3.7696361440826194,22651,22650,"2,3_dimethylbutane"
20696,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22661,22660,2_methylpentane
20705,"[1, 1, 1, 1, 3, 3]",3.7696361440826194,22671,22670,"2,3_dimethylbutane"
20713,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22681,22680,"2,2_dimethylbutane"
20720,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22691,22690,3_methylpentane
20730,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22701,22700,n_hexane
20739,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22711,22710,3_methylpentane
20749,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22721,22720,3_methylpentane
20757,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22731,22730,3_methylpentane
20765,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22741,22740,"2,2_dimethylbutane"
20775,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22751,22750,"2,2_dimethylbutane"
20784,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22761,22760,n_hexane
20792,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22771,22770,2_methylpentane
20802,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22781,22780,2_methylpentane
20811,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22791,22790,n_hexane
20819,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22801,22800,2_methylpentane
20829,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22811,22810,3_methylpentane
20838,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22821,22820,n_hexane
20847,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22831,22830,n_hexane
20855,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22841,22840,3_methylpentane
20863,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22851,22850,2_methylpentane
20872,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22861,22860,3_methylpentane
20878,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22871,22870,3_methylpentane
20885,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22881,22880,3_methylpentane
20894,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22891,22890,2_methylpentane
20904,"[1, 1, 2, 2, 2, 2]",4.031574904595274,22901,22900,n_hexane
20913,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22911,22910,2_methylpentane
20923,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22921,22920,"2,2_dimethylbutane"
20932,"[1, 1, 1, 1, 2, 4]",3.5441155712056793,22931,22930,"2,2_dimethylbutane"
20940,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22941,22940,2_methylpentane
20950,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22951,22950,3_methylpentane
20959,"[1, 1, 1, 2, 2, 3]",3.7078272965260886,22961,22960,3_methylpentane
20968,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22971,22970,2_methylpentane
20977,"[1, 1, 1, 2, 2, 3]",3.9333478694030286,22981,22980,2_methylpentane
